panel,gender_of_panel,label,label_display,system,activity,role,model,gender_of_row,score_type,pearson_r,score_pvalue,n_seeds,n_subjects,used_by_figure,description
b,male,rdi,Rdi,sleep_group_group,activity_self_selected_gait_speed,masked legs,long_masked_legs,male,pearson_r,0.3166045059912845,2.1903579230928816e-32,10,2965,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,rdi,Rdi,sleep_group_group,activity_self_selected_gait_speed,all but head,long_all_but_head,male,pearson_r,0.3540467872549908,2.552386841360749e-43,10,2965,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,rdi,Rdi,sleep_group_group,activity_self_selected_gait_speed,all but arms,long_all_but_arms,male,pearson_r,0.3040482962820378,7.814337816007129e-30,10,2965,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,rdi,Rdi,sleep_group_group,activity_self_selected_gait_speed,all but torso,long_all_but_torso,male,pearson_r,0.3733454969703529,5.621498420259791e-48,10,2965,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,rdi,Rdi,sleep_group_group,activity_self_selected_gait_speed,all but legs,long_all_but_legs,male,pearson_r,0.3423645743698703,9.910842142000467e-41,10,2965,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,rdi,Rdi,sleep_group_group,activity_tm_3kmh,full model,long_seq,male,pearson_r,0.3235007407002139,2.685151398966183e-35,10,2903,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,rdi,Rdi,sleep_group_group,activity_tm_3kmh,masked head,long_masked_head,male,pearson_r,0.3271913930284844,2.477795158288457e-34,10,2903,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,rdi,Rdi,sleep_group_group,activity_tm_3kmh,masked arms,long_masked_arms,male,pearson_r,0.3484132337491763,7.549678773517409e-41,10,2903,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,rdi,Rdi,sleep_group_group,activity_tm_3kmh,masked torso,long_masked_torso,male,pearson_r,0.3177408685789785,4.71584374883693e-34,10,2903,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,rdi,Rdi,sleep_group_group,activity_tm_3kmh,masked legs,long_masked_legs,male,pearson_r,0.3343861987169706,3.785893430606615e-37,10,2903,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,rdi,Rdi,sleep_group_group,activity_tm_3kmh,all but head,long_all_but_head,male,pearson_r,0.3395239442144636,1.856812868282738e-39,10,2903,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,rdi,Rdi,sleep_group_group,activity_tm_3kmh,all but arms,long_all_but_arms,male,pearson_r,0.3075713591575003,9.08986765648716e-32,10,2903,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,rdi,Rdi,sleep_group_group,activity_tm_3kmh,all but torso,long_all_but_torso,male,pearson_r,0.3747511150194983,3.293378777893001e-48,10,2903,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,rdi,Rdi,sleep_group_group,activity_tm_3kmh,all but legs,long_all_but_legs,male,pearson_r,0.3676802875942159,7.624257395879456e-46,10,2903,True,Respiratory Disturbance Index - total number of apneic and hypopneic events per hour of sleep (similar to AHI)
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,full model,long_seq,male,pearson_r,0.769214502247322,5.5770192722689175e-301,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,full model,long_seq,male,pearson_r,0.7983351542074975,0.0,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,masked head,long_masked_head,male,pearson_r,0.7711468508378638,2.4959812387345197e-303,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,masked head,long_masked_head,male,pearson_r,0.803575481044842,0.0,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,masked arms,long_masked_arms,male,pearson_r,0.7498595616863322,1.5949524749262732e-278,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,masked arms,long_masked_arms,male,pearson_r,0.7972314100152811,0.0,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,masked torso,long_masked_torso,male,pearson_r,0.7511857978557742,1.7659176475884707e-279,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,masked torso,long_masked_torso,male,pearson_r,0.7885480891851742,0.0,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,masked legs,long_masked_legs,male,pearson_r,0.7466402506965262,7.344103180996726e-272,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,masked legs,long_masked_legs,male,pearson_r,0.7879758030047299,5e-324,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,all but head,long_all_but_head,male,pearson_r,0.4433737690821809,2.993592303208443e-73,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,all but head,long_all_but_head,male,pearson_r,0.6957231229367569,6.80715368763337e-222,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,all but arms,long_all_but_arms,male,pearson_r,0.6609870879182742,6.779533578699079e-194,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,all but arms,long_all_but_arms,male,pearson_r,0.7235905207106426,2.7325457319664465e-243,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,all but torso,long_all_but_torso,male,pearson_r,0.7001320623107095,6.986243204458578e-228,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,all but torso,long_all_but_torso,male,pearson_r,0.7622559359531726,1.213620975239397e-289,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,all but legs,long_all_but_legs,male,pearson_r,0.6322942373269085,9.875542167797106e-173,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,all but legs,long_all_but_legs,male,pearson_r,0.7424567980097836,1.3216169049161718e-265,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_tm_3kmh,full model,long_seq,male,pearson_r,0.7666874138983023,5.581931198197549e-295,10,3101,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_tm_3kmh,full model,long_seq,male,pearson_r,0.7971712298504967,0.0,10,3101,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_tm_3kmh,masked head,long_masked_head,male,pearson_r,0.7706828233622816,3.909910269149924e-299,10,3101,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_tm_3kmh,masked head,long_masked_head,male,pearson_r,0.8038892271075107,0.0,10,3101,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_tm_3kmh,masked arms,long_masked_arms,male,pearson_r,0.7409048084146503,3.248555887492444e-266,10,3101,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_tm_3kmh,masked arms,long_masked_arms,male,pearson_r,0.7908562627870346,0.0,10,3101,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_tm_3kmh,masked torso,long_masked_torso,male,pearson_r,0.7449824112211993,2.4500404150249787e-266,10,3101,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_tm_3kmh,masked torso,long_masked_torso,male,pearson_r,0.7823659821296057,1.397851860786e-312,10,3101,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
b,male,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_tm_3kmh,masked legs,long_masked_legs,male,pearson_r,0.7413599896495696,8.604283816248506e-265,10,3101,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
